time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2017-11-11T14:13:59.239Z,51.654742,6.448487,0.0,19.243,0.0,0.0,0,network,,,,,,,,80,
2017-11-11T14:14:05.000Z,51.654879,6.448360,82.0,15.17,,0.0,10,gps,,,,,,,UNKNOWN,80,
2017-11-11T14:14:08.000Z,51.654941,6.448322,96.0,16.687,,0.0,13,gps,0.8,0.8,1.1,47.0,,,,80,
2017-11-11T14:14:11.000Z,51.654909,6.448327,95.0,15.17,,0.0,15,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:14:14.000Z,51.654901,6.448351,91.0,13.653,,0.0,17,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:14:17.000Z,51.654894,6.448362,86.0,13.653,,0.0,17,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:14:20.000Z,51.654895,6.448366,85.0,15.17,,0.0,17,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:14:23.000Z,51.654926,6.448378,81.0,13.653,24.0,0.5,14,gps,0.8,0.8,1.1,47.0,,,,80,
2017-11-11T14:14:26.000Z,51.654980,6.448403,85.0,7.585,,0.0,16,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:14:29.000Z,51.654982,6.448426,84.0,7.585,,0.0,15,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:14:32.000Z,51.654970,6.448456,79.0,7.585,,0.0,15,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:14:35.000Z,51.654970,6.448457,74.0,7.585,,0.0,13,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:14:38.000Z,51.654975,6.448462,73.0,7.585,,0.0,13,gps,0.8,0.8,1.1,47.0,,,,80,
2017-11-11T14:14:41.000Z,51.654977,6.448458,70.0,7.585,,0.0,12,gps,0.8,0.8,1.1,47.0,,,,80,
2017-11-11T14:14:44.000Z,51.654973,6.448460,70.0,9.101999,,0.0,11,gps,0.9,0.8,1.2,47.0,,,,80,
2017-11-11T14:14:47.000Z,51.654973,6.448461,69.0,7.585,,0.0,12,gps,0.8,0.8,1.1,47.0,,,,80,
2017-11-11T14:14:50.000Z,51.654973,6.448461,70.0,7.585,,0.0,10,gps,0.8,0.8,1.1,47.0,,,,80,
2017-11-11T14:14:53.000Z,51.654973,6.448461,70.0,6.068,,0.0,12,gps,0.8,0.8,1.1,47.0,,,,80,
2017-11-11T14:14:55.000Z,51.654973,6.448461,70.0,6.068,,0.0,12,gps,0.8,0.7,1.1,47.0,,,,80,
2017-11-11T14:14:58.000Z,51.654974,6.448460,70.0,6.068,,0.0,14,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:15:01.000Z,51.654978,6.448457,71.0,7.585,,0.0,17,gps,0.6,0.7,0.9,47.0,,,ON_FOOT,80,
2017-11-11T14:15:04.000Z,51.654974,6.448471,73.0,4.5509996,,0.0,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:15:07.000Z,51.654974,6.448503,71.0,4.5509996,54.5,0.99,17,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:15:10.000Z,51.654955,6.448546,71.0,6.068,142.3,1.43,12,gps,0.7,0.7,1.0,47.0,,,ON_FOOT,80,
2017-11-11T14:15:13.000Z,51.654926,6.448598,72.0,4.5509996,125.3,1.68,16,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:15:16.000Z,51.654864,6.448628,72.0,4.5509996,141.0,0.74,14,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:15:19.000Z,51.654817,6.448649,69.0,4.5509996,135.7,1.51,14,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:15:22.000Z,51.654771,6.448649,68.0,4.5509996,201.6,1.54,16,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:15:25.000Z,51.654741,6.448566,68.0,4.5509996,246.1,1.65,14,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:15:28.000Z,51.654695,6.448480,67.0,4.5509996,231.4,2.44,15,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:15:31.000Z,51.654636,6.448446,66.0,4.5509996,187.3,1.96,16,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:15:34.000Z,51.654569,6.448481,67.0,4.5509996,144.9,2.3,14,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:15:37.000Z,51.654506,6.448560,66.0,4.5509996,139.9,2.18,14,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:15:40.000Z,51.654447,6.448631,65.0,4.5509996,134.2,2.64,13,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:15:43.205Z,51.654727,6.448433,0.0,33.968,0.0,0.0,0,network,,,,,,,,80,
2017-11-11T14:15:45.000Z,51.654362,6.448748,63.0,4.5509996,140.0,1.84,16,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:15:48.000Z,51.654312,6.448807,64.0,4.5509996,141.3,1.73,13,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:15:51.000Z,51.654263,6.448865,64.0,4.5509996,143.7,2.3,16,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:15:54.000Z,51.654206,6.448923,62.0,4.5509996,154.8,1.96,15,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:15:56.000Z,51.654168,6.448952,61.0,4.5509996,151.5,2.62,14,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:15:59.000Z,51.654107,6.449004,61.0,4.5509996,150.8,0.79,16,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:16:01.000Z,51.654065,6.449044,64.0,4.5509996,148.1,2.91,14,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:16:04.000Z,51.653989,6.449119,64.0,4.5509996,147.7,3.28,14,gps,0.7,0.8,1.0,47.0,,,ON_BICYCLE,80,
2017-11-11T14:16:07.000Z,51.653922,6.449202,64.0,4.5509996,141.1,2.58,15,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:16:10.000Z,51.653862,6.449272,65.0,4.5509996,146.2,2.73,16,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:16:13.000Z,51.653817,6.449334,66.0,4.5509996,138.1,2.36,17,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:16:16.000Z,51.653760,6.449389,69.0,4.5509996,180.9,2.54,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:16:19.000Z,51.653694,6.449363,69.0,4.5509996,204.3,2.33,14,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:16:21.000Z,51.653664,6.449327,69.0,4.5509996,218.3,2.03,18,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:16:24.000Z,51.653641,6.449265,69.0,4.5509996,234.1,1.35,13,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:16:27.000Z,51.653644,6.449244,69.0,6.068,235.0,0.2,12,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:16:30.000Z,51.653656,6.449259,68.0,6.068,,0.0,12,gps,0.8,0.8,1.1,47.0,,,,80,
2017-11-11T14:16:33.000Z,51.653663,6.449268,67.0,6.068,,0.0,11,gps,0.8,0.8,1.1,47.0,,,,80,
2017-11-11T14:16:36.000Z,51.653665,6.449273,67.0,6.068,,0.0,13,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:16:39.000Z,51.653672,6.449265,65.0,4.5509996,,0.0,10,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:16:42.000Z,51.653678,6.449257,65.0,4.5509996,235.2,0.6,14,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:16:44.598Z,51.653570,6.449100,0.0,22.106,0.0,0.0,0,network,,,,,,,,80,
2017-11-11T14:16:48.000Z,51.653619,6.449066,66.0,4.5509996,245.4,2.88,16,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:16:50.000Z,51.653589,6.448999,67.0,4.5509996,245.1,2.83,15,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:16:53.000Z,51.653545,6.448885,68.0,4.5509996,242.8,2.7,13,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:16:56.000Z,51.653508,6.448792,66.0,6.068,240.5,2.4,13,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:16:59.000Z,51.653487,6.448726,66.0,7.585,244.3,0.15,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:17:02.000Z,51.653463,6.448685,67.0,7.585,228.2,1.05,17,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:17:04.599Z,51.653454,6.448149,0.0,19.659,0.0,0.0,0,network,,,,,,,,80,
2017-11-11T14:17:07.000Z,51.653454,6.448583,67.0,7.585,,0.0,14,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:17:10.000Z,51.653451,6.448558,68.0,7.585,,0.0,13,gps,0.8,0.8,1.1,47.0,,,,80,
2017-11-11T14:17:13.000Z,51.653429,6.448481,67.0,7.585,236.1,2.54,17,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:17:16.000Z,51.653403,6.448375,68.0,6.068,261.1,1.2,17,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:17:19.000Z,51.653405,6.448308,63.0,6.068,252.3,1.38,15,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:17:22.000Z,51.653375,6.448232,62.0,6.068,232.2,2.16,16,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:17:25.000Z,51.653321,6.448164,64.0,4.5509996,194.4,2.2,15,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:17:28.000Z,51.653269,6.448156,62.0,4.5509996,194.3,1.22,15,gps,0.7,0.7,1.0,47.0,,,ON_BICYCLE,80,
2017-11-11T14:17:31.000Z,51.653237,6.448153,59.0,6.068,194.3,0.2,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:17:33.000Z,51.653216,6.448163,58.0,4.5509996,155.2,1.29,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:17:36.000Z,51.653171,6.448182,56.0,4.5509996,171.7,1.03,16,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:17:39.000Z,51.653141,6.448172,56.0,4.5509996,171.7,1.08,14,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:17:42.000Z,51.653101,6.448156,56.0,6.068,199.9,1.36,16,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:17:45.000Z,51.653060,6.448163,57.0,7.585,160.5,1.01,16,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:17:48.000Z,51.653018,6.448216,57.0,6.068,146.0,1.42,14,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:17:51.000Z,51.652974,6.448270,59.0,7.585,164.9,1.02,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:17:54.000Z,51.652921,6.448321,58.0,9.101999,145.0,1.05,13,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:17:57.000Z,51.652873,6.448362,58.0,10.6189995,144.8,1.18,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:18:00.000Z,51.652815,6.448413,57.0,9.101999,149.3,1.8,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:18:03.000Z,51.652769,6.448466,56.0,9.101999,154.7,1.33,15,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:18:06.000Z,51.652727,6.448503,57.0,10.6189995,155.2,1.33,14,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:18:09.000Z,51.652689,6.448540,57.0,9.101999,149.7,1.66,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:18:12.000Z,51.652641,6.448588,60.0,9.101999,152.3,1.15,15,gps,0.7,0.7,1.0,47.0,,,ON_BICYCLE,80,
2017-11-11T14:18:15.000Z,51.652586,6.448598,63.0,9.101999,208.0,1.58,16,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:18:18.000Z,51.652549,6.448553,65.0,9.101999,238.4,0.63,15,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:18:21.000Z,51.652528,6.448526,65.0,7.585,237.8,1.04,17,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:18:24.000Z,51.652497,6.448511,65.0,7.585,197.2,1.15,13,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:18:27.000Z,51.652447,6.448473,66.0,6.068,221.7,1.71,17,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:18:30.000Z,51.652401,6.448421,67.0,6.068,235.4,2.08,17,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:18:33.000Z,51.652353,6.448356,66.0,6.068,225.1,1.99,14,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:18:35.000Z,51.652322,6.448323,67.0,6.068,220.4,1.43,16,gps,0.7,0.7,0.9,47.0,,,ON_BICYCLE,80,
2017-11-11T14:18:38.000Z,51.652276,6.448273,68.0,6.068,219.1,0.77,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:18:41.000Z,51.652254,6.448252,68.0,6.068,220.3,0.33,17,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:18:44.000Z,51.652205,6.448199,67.0,4.5509996,209.3,1.92,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:18:47.000Z,51.652167,6.448147,65.0,4.5509996,216.5,1.57,16,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:18:49.537Z,51.651938,6.447920,0.0,24.696,0.0,0.0,0,network,,,,,,,,80,
2017-11-11T14:18:53.000Z,51.652103,6.448029,64.0,7.585,243.6,1.51,16,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,80,
2017-11-11T14:18:56.000Z,51.652076,6.447960,65.0,7.585,223.0,1.6,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:18:59.000Z,51.652023,6.447900,67.0,9.101999,208.7,0.96,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:02.000Z,51.651981,6.447845,65.0,9.101999,209.1,0.95,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:05.000Z,51.651953,6.447787,69.0,7.585,235.9,0.89,16,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:08.000Z,51.651927,6.447748,70.0,7.585,,0.0,17,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:11.000Z,51.651910,6.447712,68.0,6.068,207.6,1.1,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:14.000Z,51.651873,6.447660,68.0,6.068,211.9,1.01,15,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:16.000Z,51.651848,6.447644,69.0,6.068,142.5,1.26,15,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:19.000Z,51.651829,6.447651,66.0,6.068,142.3,0.24,13,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:22.000Z,51.651826,6.447606,65.0,6.068,273.7,1.16,15,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:19:25.000Z,51.651784,6.447552,64.0,6.068,158.8,2.1,17,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:28.000Z,51.651720,6.447505,65.0,4.5509996,230.4,2.75,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:31.000Z,51.651677,6.447433,64.0,6.068,192.9,1.46,14,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:34.000Z,51.651621,6.447362,64.0,6.068,221.6,2.09,15,gps,0.7,0.7,0.9,47.0,,,ON_BICYCLE,80,
2017-11-11T14:19:37.000Z,51.651573,6.447282,63.0,6.068,225.4,1.42,15,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:39.000Z,51.651545,6.447228,63.0,6.068,229.3,1.78,17,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:42.000Z,51.651500,6.447151,63.0,6.068,223.8,1.6,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:45.000Z,51.651472,6.447086,63.0,6.068,229.6,2.03,13,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:48.000Z,51.651452,6.447020,62.0,7.585,230.1,0.92,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:51.000Z,51.651449,6.446980,59.0,7.585,230.2,0.17,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:54.000Z,51.651447,6.446931,59.0,10.6189995,230.6,0.9,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:19:57.000Z,51.651443,6.446857,56.0,10.6189995,277.1,1.64,12,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:20:00.000Z,51.651459,6.446734,55.0,9.101999,317.2,2.7,15,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:20:03.000Z,51.651483,6.446633,56.0,9.101999,295.0,1.78,15,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:20:06.000Z,51.651472,6.446545,58.0,9.101999,255.4,1.09,14,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:20:09.000Z,51.651447,6.446450,57.0,9.101999,236.1,0.37,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:20:12.000Z,51.651423,6.446392,57.0,7.585,228.2,2.09,16,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,80,
2017-11-11T14:20:15.000Z,51.651377,6.446318,56.0,7.585,209.7,1.42,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:20:18.000Z,51.651330,6.446218,56.0,7.585,225.7,1.7,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:20:21.000Z,51.651295,6.446126,56.0,9.101999,236.2,1.08,14,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:20:24.000Z,51.651254,6.446025,55.0,7.585,229.0,2.06,13,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:20:27.000Z,51.651208,6.445938,57.0,7.585,210.9,0.96,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:20:30.000Z,51.651162,6.445889,57.0,7.585,199.4,1.86,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:20:32.000Z,51.651119,6.445869,63.0,7.585,205.3,2.08,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:20:35.000Z,51.651051,6.445843,61.0,7.585,209.8,1.91,14,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:20:38.000Z,51.650994,6.445890,62.0,7.585,154.6,2.05,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:20:41.000Z,51.650933,6.445941,63.0,6.068,153.4,1.81,17,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:20:44.000Z,51.650873,6.445953,65.0,6.068,212.6,1.65,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:20:47.000Z,51.650845,6.445906,61.0,4.5509996,246.6,0.96,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:20:49.681Z,51.650753,6.445938,0.0,23.635,0.0,0.0,0,network,,,,,,,,80,
2017-11-11T14:20:52.000Z,51.650821,6.445862,59.0,7.585,243.2,0.36,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:20:55.000Z,51.650778,6.445853,59.0,9.101999,204.3,1.09,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:20:58.000Z,51.650709,6.445867,62.0,7.585,145.7,2.36,12,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:21:01.000Z,51.650660,6.445907,63.0,7.585,155.6,1.8,15,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:21:04.000Z,51.650597,6.445921,62.0,6.068,166.4,1.33,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:21:07.000Z,51.650554,6.445897,64.0,6.068,190.1,2.01,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:21:10.000Z,51.650519,6.445812,61.0,7.585,235.8,2.31,14,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,80,
2017-11-11T14:21:12.000Z,51.650502,6.445743,60.0,6.068,248.4,2.1,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:21:15.000Z,51.650484,6.445636,60.0,7.585,248.0,2.25,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:21:18.000Z,51.650472,6.445540,62.0,7.585,258.0,1.91,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:21:21.000Z,51.650465,6.445445,62.0,9.101999,273.0,1.52,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:21:24.000Z,51.650457,6.445350,63.0,10.6189995,257.8,1.56,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:21:27.000Z,51.650436,6.445237,62.0,9.101999,241.3,1.07,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:21:30.000Z,51.650393,6.445172,62.0,7.585,201.4,1.07,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:21:32.000Z,51.650356,6.445157,63.0,6.068,198.2,2.24,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:21:35.000Z,51.650307,6.445116,63.0,6.068,191.0,1.43,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:21:38.000Z,51.650259,6.445080,63.0,6.068,216.5,0.5,14,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:21:41.000Z,51.650231,6.445039,66.0,6.068,,0.0,15,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:21:44.000Z,51.650225,6.445029,66.0,6.068,,0.0,14,gps,0.8,0.7,1.1,47.0,,,,80,
2017-11-11T14:21:47.000Z,51.650216,6.445016,67.0,6.068,,0.0,14,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:21:50.000Z,51.650204,6.445022,68.0,4.5509996,152.3,1.02,14,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:21:52.000Z,51.650181,6.445028,68.0,4.5509996,208.6,1.57,15,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:21:55.000Z,51.650135,6.445024,68.0,6.068,209.7,1.77,12,gps,0.8,0.7,1.1,47.0,,,,80,
2017-11-11T14:21:58.000Z,51.650083,6.445046,68.0,6.068,156.7,1.56,15,gps,0.8,0.7,1.1,47.0,,,,80,
2017-11-11T14:22:01.000Z,51.650028,6.445105,69.0,4.5509996,146.9,1.94,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:22:04.000Z,51.649967,6.445160,70.0,6.068,180.8,1.67,15,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:22:07.000Z,51.649912,6.445203,72.0,6.068,137.7,0.9,14,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:22:09.850Z,51.649682,6.445680,0.0,22.536,0.0,0.0,0,network,,,,,,,,80,
2017-11-11T14:22:12.000Z,51.649893,6.445340,73.0,4.5509996,70.8,1.44,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:22:15.000Z,51.649919,6.445441,70.0,4.5509996,64.6,1.97,12,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:22:18.000Z,51.649950,6.445545,71.0,4.5509996,69.0,2.6,15,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:22:21.000Z,51.649981,6.445657,71.0,4.5509996,60.6,2.64,12,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:22:24.000Z,51.650013,6.445755,72.0,4.5509996,66.2,2.02,16,gps,0.6,0.7,0.9,47.0,,,,80,
2017-11-11T14:22:27.000Z,51.650031,6.445830,71.0,4.5509996,122.1,1.86,13,gps,0.7,0.7,1.0,47.0,,,,80,
2017-11-11T14:22:29.916Z,51.650234,6.445943,0.0,22.847,0.0,0.0,0,network,,,,,,,,80,
2017-11-11T14:22:32.000Z,51.650051,6.445969,67.0,4.5509996,58.5,2.04,17,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:22:35.000Z,51.650075,6.446028,68.0,7.585,118.2,0.76,17,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:22:38.000Z,51.650067,6.446124,70.0,9.101999,109.5,1.32,17,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:22:41.000Z,51.650042,6.446181,70.0,9.101999,150.2,2.14,17,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:22:44.000Z,51.649993,6.446229,70.0,9.101999,150.7,0.64,16,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:22:47.000Z,51.649964,6.446244,68.0,7.585,163.5,1.4,16,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:22:49.961Z,51.649890,6.446436,0.0,19.733,0.0,0.0,0,network,,,,,,,,80,
2017-11-11T14:22:52.000Z,51.649915,6.446304,63.0,7.585,148.3,1.54,17,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:22:55.000Z,51.649882,6.446362,63.0,7.585,147.1,0.8,17,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:22:58.000Z,51.649870,6.446374,60.0,7.585,147.2,0.51,15,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:23:01.000Z,51.649833,6.446396,58.0,10.6189995,167.3,1.2,15,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:23:04.000Z,51.649777,6.446451,61.0,7.585,143.3,1.93,17,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:23:07.000Z,51.649737,6.446500,61.0,9.101999,162.5,1.58,14,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:23:10.015Z,51.649610,6.446656,0.0,21.603,0.0,0.0,0,network,,,,,,,,80,
2017-11-11T14:23:12.000Z,51.649656,6.446577,61.0,7.585,155.8,1.58,16,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:23:15.000Z,51.649618,6.446609,63.0,9.101999,156.0,0.81,16,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:23:18.000Z,51.649578,6.446655,64.0,9.101999,135.8,0.85,16,gps,0.7,0.7,0.9,47.0,,,,80,
2017-11-11T14:23:21.000Z,51.649530,6.446728,64.0,9.101999,142.2,1.72,14,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:23:24.000Z,51.649468,6.446804,66.0,13.653,151.5,1.97,14,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:23:27.000Z,51.649429,6.446872,67.0,12.136,144.5,1.13,15,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:23:30.064Z,51.649477,6.447119,0.0,21.385,0.0,0.0,0,network,,,,,,,,80,
2017-11-11T14:23:32.000Z,51.649353,6.446950,66.0,7.585,178.0,0.98,14,gps,0.6,0.6,0.9,47.0,,,,80,
2017-11-11T14:23:35.000Z,51.649310,6.447005,66.0,7.585,130.6,2.09,10,gps,0.6,0.6,0.9,47.0,,,,80,
